date,open,high,low,close,volume,dividend,ratio
2018-10-17,114.66,114.78,113.98,114.0,5880696.0,0.0,1
2018-10-18,113.62,114.39,113.55,113.96,5728828.0,0.0,1
2018-10-19,113.85,113.95,113.41,113.71,10892437.0,0.0,1
2018-10-22,113.95,114.08,113.53,113.56,3244179.0,0.0,1
2018-10-23,114.76,115.02,113.84,113.92,10330735.0,0.0,1
2018-10-24,114.36,114.82,114.24,114.78,16008012.0,0.0,1
2018-10-25,114.54,114.74,114.23,114.3,12613470.0,0.0,1
2018-10-26,114.93,115.32,114.79,114.99,18582470.0,0.0,1
2018-10-29,114.84,115.02,114.26,114.73,7679887.0,0.0,1
2018-10-30,114.26,114.54,114.02,114.16,9939616.0,0.0,1
2018-10-31,113.74,113.96,113.21,113.58,8706583.0,0.0,1
2018-11-01,112.85,113.56,112.84,113.41,6100276.0,0.27,1
2018-11-02,113.17,113.26,111.9,112.0,11315059.0,0.0,1
2018-11-05,112.48,112.71,112.35,112.44,4760223.0,0.0,1
2018-11-06,112.6,112.73,112.33,112.37,3159875.0,0.0,1
2018-11-07,113.19,113.4,112.41,112.52,9227311.0,0.0,1
2018-11-08,112.96,112.97,112.41,112.51,6905193.0,0.0,1
2018-11-09,112.75,113.5,112.72,113.35,6465323.0,0.0,1
2018-11-12,113.95,114.31,113.91,114.09,6840265.0,0.0,1
2018-11-13,113.71,114.02,113.48,114.02,6525830.0,0.0,1
2018-11-14,113.48,114.52,113.3,114.09,8690822.0,0.0,1
2018-11-15,114.44,114.54,113.68,114.04,7879799.0,0.0,1
2018-11-16,114.2,114.81,113.92,114.7,9236764.0,0.0,1
2018-11-19,114.41,115.02,114.41,115.02,7027204.0,0.0,1
2018-11-20,115.24,115.46,114.93,115.06,6332804.0,0.0,1
2018-11-21,114.89,115.09,114.54,115.02,4951058.0,0.0,1
2018-11-23,115.67,115.76,115.09,115.14,3027861.0,0.0,1
2018-11-26,114.86,115.06,114.78,114.88,6599041.0,0.0,1
2018-11-27,114.81,115.25,114.76,115.01,5967245.0,0.0,1
2018-11-28,114.85,115.02,114.36,114.45,7814288.0,0.0,1
2018-11-29,114.92,115.25,114.59,114.9,7295627.0,0.0,1
2018-11-30,115.31,115.42,114.98,115.33,9126693.0,0.0,1
2018-12-03,114.68,115.88,114.66,115.88,9763851.0,0.27,1
2018-12-04,116.81,118.67,116.62,117.82,18100549.0,0.0,1
2018-12-06,118.54,119.2,118.13,118.19,15319440.0,0.0,1
2018-12-07,117.81,118.53,117.52,118.41,8608467.0,0.0,1
2018-12-10,118.87,119.28,118.44,118.9,8777672.0,0.0,1
2018-12-11,118.97,119.38,118.61,118.88,8071952.0,0.0,1
2018-12-12,118.58,118.72,118.24,118.35,6182206.0,0.0,1
2018-12-13,118.46,118.58,117.98,118.07,5564328.0,0.0,1
2018-12-14,118.55,118.77,118.22,118.48,8169221.0,0.0,1
2018-12-17,118.59,119.3,118.58,119.17,9726781.0,0.0,1
2018-12-18,119.07,119.78,118.94,119.6,10019103.0,0.28,1
2018-12-19,120.11,121.66,119.92,121.18,23046272.0,0.0,1
2018-12-20,122.01,122.03,120.67,120.74,18543731.0,0.0,1
2018-12-21,121.14,121.21,120.39,120.72,9945103.0,0.0,1
2018-12-24,121.13,121.42,120.91,121.32,8377482.0,0.0,1
2018-12-26,120.99,121.39,119.97,120.02,11700412.0,0.0,1
2018-12-27,121.26,121.38,119.98,120.04,12146772.0,0.0,1
2018-12-28,120.4,121.05,120.29,121.05,9879116.0,0.0,1
2018-12-31,120.65,121.56,120.46,121.51,17408971.0,0.0,1
2019-01-02,121.66,122.16,121.34,122.15,19841232.0,0.0,1
2019-01-03,122.29,123.86,122.23,123.54,21007045.0,0.0,1
2019-01-04,122.34,122.56,121.65,122.11,12970226.0,0.0,1
2019-01-07,122.62,122.65,121.62,121.75,8498104.0,0.0,1
2019-01-08,121.69,121.94,121.39,121.43,7737103.0,0.0,1
2019-01-09,121.26,121.43,120.8,121.24,9349245.0,0.0,1
2019-01-10,121.28,121.41,120.34,120.46,8222860.0,0.0,1
2019-01-11,120.83,121.27,120.68,120.93,5786934.0,0.0,1
2019-01-14,120.9,121.01,120.24,120.48,6730681.0,0.0,1
2019-01-15,120.56,120.57,119.95,120.04,8997352.0,0.0,1
2019-01-16,119.59,120.39,119.51,120.16,6048446.0,0.0,1
2019-01-17,120.22,120.53,119.89,120.19,8153350.0,0.0,1
2019-01-18,119.84,120.12,119.38,119.56,14106447.0,0.0,1
2019-01-22,120.31,120.72,120.07,120.37,8881133.0,0.0,1
2019-01-23,119.88,120.62,119.83,120.32,5776907.0,0.0,1
2019-01-24,120.91,121.26,120.71,121.11,7121480.0,0.0,1
2019-01-25,120.59,120.75,120.32,120.53,6460820.0,0.0,1
2019-01-28,120.54,120.94,120.41,120.41,6435820.0,0.0,1
2019-01-29,120.53,121.04,120.39,121.02,5750177.0,0.0,1
2019-01-30,120.84,120.98,120.33,120.93,10571325.0,0.0,1
2019-01-31,121.55,122.18,121.5,121.97,11843413.0,0.0,1
2019-02-01,121.48,121.57,120.84,120.96,12024576.0,0.28,1
2019-02-04,120.44,120.55,120.02,120.42,8966375.0,0.0,1
2019-02-05,120.73,121.23,120.66,120.97,6983255.0,0.0,1
2019-02-06,121.36,121.41,120.73,121.03,5184018.0,0.0,1
2019-02-07,121.46,121.91,121.23,121.83,8781040.0,0.0,1
2019-02-08,122.26,122.47,122.07,122.35,5885427.0,0.0,1
2019-02-11,121.86,122.18,121.75,121.87,4353004.0,0.0,1
2019-02-12,121.66,121.75,121.2,121.56,7939591.0,0.0,1
2019-02-13,121.15,121.39,120.91,121.1,4757681.0,0.0,1
2019-02-14,122.14,122.2,121.58,121.79,5868918.0,0.0,1
2019-02-15,121.56,122.02,121.54,121.98,5527244.0,0.0,1
2019-02-19,122.42,122.54,121.95,122.29,5872819.0,0.0,1
2019-02-20,121.95,122.08,121.59,121.94,4455832.0,0.0,1
2019-02-21,121.07,121.16,120.7,120.85,7382942.0,0.0,1
2019-02-22,121.47,121.94,121.42,121.57,6374560.0,0.0,1
2019-02-25,121.17,121.3,120.92,121.21,6293534.0,0.0,1
2019-02-26,121.73,121.82,121.36,121.81,6028892.0,0.0,1
2019-02-27,121.12,121.13,120.28,120.43,7737411.0,0.0,1
2019-02-28,120.56,120.62,119.71,120.02,9533457.0,0.0,1
2019-03-01,119.33,119.53,118.64,118.66,13541090.0,0.25,1
2019-03-04,119.29,119.77,119.06,119.59,9808468.0,0.0,1
2019-03-05,119.28,119.87,119.27,119.84,5595345.0,0.0,1
2019-03-06,119.92,120.52,119.89,120.28,7766707.0,0.0,1
2019-03-07,120.64,121.26,120.61,121.06,8187227.0,0.0,1
2019-03-08,121.12,121.69,120.84,121.57,7517600.0,0.0,1
2019-03-11,121.4,121.42,120.98,121.21,5158011.0,0.0,1
2019-03-12,121.3,122.23,121.26,122.06,6422386.0,0.0,1
2019-03-13,121.66,121.96,121.62,121.83,4386732.0,0.0,1
2019-03-14,121.69,121.76,120.92,120.95,8188564.0,0.0,1
2019-03-15,121.74,121.95,121.4,121.75,4302045.0,0.0,1
2019-03-18,121.57,121.87,121.52,121.68,3893364.0,0.0,1
2019-03-19,121.09,121.62,120.89,121.41,5220325.0,0.0,1
2019-03-20,121.74,122.85,121.73,122.68,10123663.0,0.0,1
2019-03-21,122.96,123.09,122.74,122.95,7182572.0,0.0,1
2019-03-22,124.21,125.28,124.06,124.86,13077043.0,0.0,1
2019-03-25,124.81,125.94,124.51,125.06,9736593.0,0.0,1
2019-03-26,124.7,125.29,124.62,124.97,7502260.0,0.0,1
2019-03-27,125.42,126.34,125.31,126.12,14207179.0,0.0,1
2019-03-28,126.25,126.69,126.01,126.56,9143238.0,0.0,1
2019-03-29,125.68,126.47,125.64,126.44,10841631.0,0.0,1
2019-04-01,125.29,125.36,124.19,124.37,16501475.0,0.28,1
2019-04-02,124.48,124.74,124.24,124.6,9725032.0,0.0,1
2019-04-03,123.61,123.87,123.37,123.52,10407417.0,0.0,1
2019-04-04,123.6,123.89,123.44,123.87,7503361.0,0.0,1
2019-04-05,123.62,124.17,123.58,124.03,6322026.0,0.0,1
2019-04-08,123.83,123.95,123.52,123.59,4446429.0,0.0,1
2019-04-09,124.22,124.34,123.77,123.98,7020320.0,0.0,1
2019-04-10,124.27,124.52,124.1,124.28,7519916.0,0.0,1
2019-04-11,123.93,124.02,123.41,123.55,8679319.0,0.0,1
2019-04-12,122.89,123.06,122.63,122.67,7005541.0,0.0,1
2019-04-15,122.78,122.99,122.72,122.98,3070036.0,0.0,1
2019-04-16,122.51,122.63,122.14,122.21,8927558.0,0.0,1
2019-04-17,122.13,122.57,122.11,122.26,6118702.0,0.0,1
2019-04-18,122.81,123.1,122.78,122.9,27589692.0,0.0,1
2019-04-22,122.47,122.57,122.24,122.31,6241353.0,0.0,1
2019-04-23,122.61,122.7,122.39,122.57,6239726.0,0.0,1
2019-04-24,123.11,123.59,123.09,123.57,7302206.0,0.0,1
2019-04-25,123.49,123.62,123.1,123.39,5380867.0,0.0,1
2019-04-26,123.98,124.02,123.64,123.81,5950651.0,0.0,1
2019-04-29,123.23,123.35,122.85,123.02,10246172.0,0.0,1
2019-04-30,122.95,123.74,122.93,123.65,7957662.0,0.0,1
2019-05-01,123.69,124.45,123.6,123.9,14372113.0,0.26,1
2019-05-02,123.68,123.81,123.04,123.31,6613062.0,0.0,1
2019-05-03,123.66,123.88,123.37,123.66,6191750.0,0.0,1
2019-05-06,124.31,124.38,123.92,124.0,4482690.0,0.0,1
2019-05-07,124.53,125.14,124.39,124.95,8984929.0,0.0,1
2019-05-08,125.15,125.3,124.3,124.41,6907690.0,0.0,1
2019-05-09,125.11,125.3,124.31,124.92,9412288.0,0.0,1
2019-05-10,124.89,125.45,124.59,124.75,6037925.0,0.0,1
2019-05-13,125.4,125.93,125.25,125.73,10501611.0,0.0,1
2019-05-14,125.51,125.65,125.2,125.36,5690447.0,0.0,1
2019-05-15,126.21,126.27,125.77,126.13,9566544.0,0.0,1
2019-05-16,125.81,125.83,125.53,125.71,7666369.0,0.0,1
2019-05-17,126.28,126.3,125.69,125.99,4747076.0,0.0,1
2019-05-20,126.12,126.38,125.65,125.73,6043112.0,0.0,1
2019-05-21,125.6,125.72,125.3,125.53,4022162.0,0.0,1
2019-05-22,125.77,126.33,125.72,126.25,5675312.0,0.0,1
2019-05-23,126.89,128.09,126.88,127.67,9707687.0,0.0,1
2019-05-24,127.56,127.78,127.39,127.78,4981893.0,0.0,1
2019-05-28,128.27,128.9,128.08,128.79,8098871.0,0.0,1
2019-05-29,129.67,129.9,129.0,129.09,13260571.0,0.0,1
2019-05-30,129.33,130.23,128.89,130.2,13024761.0,0.0,1
2019-05-31,130.9,131.9,130.81,131.83,18933634.0,0.0,1
2019-06-03,131.91,132.58,131.55,132.44,17822448.0,0.27,1
2019-06-04,131.39,131.76,130.55,130.93,14250018.0,0.0,1
2019-06-05,130.52,130.95,130.12,130.19,8815195.0,0.0,1
2019-06-06,130.97,131.59,130.32,130.61,9598094.0,0.0,1
2019-06-07,131.79,132.07,131.44,131.74,11378665.0,0.0,1
2019-06-10,130.68,130.7,130.32,130.5,8289092.0,0.0,1
2019-06-11,130.42,130.76,130.32,130.58,5115128.0,0.0,1
2019-06-12,130.39,130.75,130.3,130.68,5278799.0,0.0,1
2019-06-13,130.8,131.25,130.79,131.13,5560844.0,0.0,1
2019-06-14,131.1,131.71,131.09,131.46,5838794.0,0.0,1
2019-06-17,131.39,131.76,131.13,131.69,6046416.0,0.0,1
2019-06-18,132.74,132.86,131.94,132.35,10320696.0,0.0,1
2019-06-19,131.86,132.72,131.58,132.54,11962501.0,0.0,1
2019-06-20,132.91,133.5,132.59,132.89,10721526.0,0.0,1
2019-06-21,132.51,132.53,131.38,131.43,14495149.0,0.0,1
2019-06-24,132.16,132.53,132.08,132.41,6378869.0,0.0,1
2019-06-25,132.79,133.09,132.72,132.82,9604623.0,0.0,1
2019-06-26,132.68,132.7,131.88,131.97,12766810.0,0.0,1
2019-06-27,132.31,133.09,131.99,132.9,9724166.0,0.0,1
2019-06-28,132.58,133.08,132.45,132.81,8149205.0,0.0,1
2019-07-01,132.57,132.75,131.59,132.24,14141551.0,0.26,1
2019-07-02,132.57,133.39,132.46,133.26,10495462.0,0.0,1
2019-07-03,133.52,134.29,133.51,134.21,5380269.0,0.0,1
2019-07-05,132.54,132.55,131.67,132.43,12180126.0,0.0,1
2019-07-08,133.05,133.22,132.61,132.61,6489997.0,0.0,1
2019-07-09,132.68,132.71,132.16,132.56,6214784.0,0.0,1
2019-07-10,132.35,132.44,131.51,131.83,9470193.0,0.0,1
2019-07-11,131.31,131.41,129.76,130.07,14126804.0,0.0,1
2019-07-12,129.92,130.45,129.68,130.22,6992095.0,0.0,1
2019-07-15,130.45,131.05,130.45,130.97,6055917.0,0.0,1
2019-07-16,130.17,130.6,129.96,130.58,6172721.0,0.0,1
2019-07-17,131.06,132.02,131.05,131.99,9662156.0,0.0,1
2019-07-18,131.47,132.32,131.24,132.0,5725713.0,0.0,1
2019-07-19,131.59,131.93,131.5,131.69,5804843.0,0.0,1
2019-07-22,132.47,132.49,131.74,131.94,5204504.0,0.0,1
2019-07-23,131.6,131.74,130.96,131.22,8108940.0,0.0,1
2019-07-24,131.6,131.9,131.46,131.79,6389664.0,0.0,1
2019-07-25,131.25,131.41,130.51,131.16,8893057.0,0.0,1
2019-07-26,131.7,131.78,131.25,131.47,6188692.0,0.0,1
2019-07-29,131.82,131.95,131.4,131.51,6231836.0,0.0,1
2019-07-30,132.0,132.1,131.43,131.83,5678475.0,0.0,1
2019-07-31,131.7,133.33,131.66,132.89,15798745.0,0.0,1
2019-08-01,133.39,135.39,133.26,135.26,26665016.0,0.26,1
2019-08-02,135.66,136.51,135.4,136.51,15143050.0,0.0,1
2019-08-05,138.14,138.89,137.66,138.87,18542993.0,0.0,1
2019-08-06,138.2,139.98,138.08,139.98,12747356.0,0.0,1
2019-08-07,142.4,143.06,139.78,140.03,32582045.0,0.0,1
2019-08-08,139.14,140.43,137.98,140.33,14745985.0,0.0,1
2019-08-09,140.67,141.55,139.87,140.05,10625972.0,0.0,1
2019-08-12,141.72,143.43,141.51,142.97,14094307.0,0.0,1
2019-08-13,143.81,143.91,141.95,142.48,16099485.0,0.0,1
2019-08-14,145.16,145.73,144.71,145.69,15068949.0,0.0,1
2019-08-15,145.95,148.6,145.58,147.31,23732522.0,0.0,1
2019-08-16,146.06,146.51,144.84,146.13,17649776.0,0.0,1
2019-08-19,143.57,144.66,143.51,144.04,13615286.0,0.0,1
2019-08-20,145.28,145.62,144.84,145.53,7451608.0,0.0,1
2019-08-21,144.72,145.79,144.28,144.56,9372115.0,0.0,1
2019-08-22,144.0,144.7,143.48,143.6,13880305.0,0.0,1
2019-08-23,143.52,146.27,143.43,145.96,16194116.0,0.0,1
2019-08-26,145.87,146.29,145.29,145.37,12174799.0,0.0,1
2019-08-27,146.63,147.72,146.48,147.61,11332754.0,0.0,1
2019-08-28,148.78,148.9,147.66,147.8,10097776.0,0.0,1
2019-08-29,147.25,147.34,146.13,147.24,8884955.0,0.0,1
2019-08-30,146.61,147.48,146.36,147.28,13550909.0,0.0,1
2019-09-03,147.09,148.67,146.57,147.21,15662954.0,0.26,1
2019-09-04,146.53,147.62,146.48,147.43,7962232.0,0.0,1
2019-09-05,145.66,145.8,143.89,144.76,19386357.0,0.0,1
2019-09-06,145.26,146.03,145.08,145.79,9466371.0,0.0,1
2019-09-09,143.83,144.0,143.19,143.2,15862660.0,0.0,1
2019-09-10,142.84,143.29,140.66,140.69,13851422.0,0.0,1
2019-09-11,140.4,141.15,140.39,140.44,10941748.0,0.0,1
2019-09-12,141.5,141.8,139.06,139.52,19163308.0,0.0,1
2019-09-13,138.28,138.71,136.54,136.54,18922161.0,0.0,1
2019-09-16,137.88,138.57,137.25,138.28,10971572.0,0.0,1
2019-09-17,138.36,139.6,138.02,139.03,9287893.0,0.0,1
2019-09-18,139.93,140.66,139.53,139.62,11106841.0,0.0,1
2019-09-19,140.76,140.99,139.97,140.04,13434396.0,0.0,1
2019-09-20,140.77,141.98,140.44,141.89,13377236.0,0.0,1
2019-09-23,142.24,143.16,141.7,141.86,15402596.0,0.0,1
2019-09-24,142.42,143.84,142.41,143.57,12947855.0,0.0,1
2019-09-25,143.26,143.55,141.14,141.47,14520656.0,0.0,1
2019-09-26,142.27,142.99,141.9,142.38,10775214.0,0.0,1
2019-09-27,142.32,142.98,142.14,142.73,10387398.0,0.0,1
2019-09-30,141.88,143.09,141.84,143.08,8410379.0,0.0,1
2019-10-01,141.26,143.91,141.14,143.26,16869140.0,0.25,1
2019-10-02,143.46,144.27,143.24,143.61,12896884.0,0.0,1
2019-10-03,143.98,145.67,143.92,144.92,13526957.0,0.0,1
2019-10-04,145.35,146.03,145.2,145.99,11936986.0,0.0,1
2019-10-07,145.16,145.53,144.71,144.78,11751551.0,0.0,1
2019-10-08,145.82,145.93,144.62,145.17,14540249.0,0.0,1
2019-10-09,144.6,144.61,143.8,144.35,8933140.0,0.0,1
2019-10-10,143.12,143.18,141.73,142.2,15057081.0,0.0,1
2019-10-11,140.98,141.1,139.71,140.44,28513340.0,0.0,1
2019-10-14,141.48,141.5,141.08,141.46,5937726.0,0.0,1
2019-10-15,140.67,140.94,139.55,139.75,12663622.0,0.0,1
2019-10-16,139.64,140.06,139.35,139.92,8645282.0,0.0,1
2019-10-17,139.52,140.38,139.3,139.58,6558397.0,0.0,1
2019-10-18,139.81,140.23,139.45,139.58,6456407.0,0.0,1
2019-10-21,138.57,138.99,138.22,138.53,8189288.0,0.0,1
2019-10-22,139.38,139.53,138.64,139.34,6690041.0,0.0,1
2019-10-23,140.03,140.31,139.36,139.48,5999896.0,0.0,1
2019-10-24,139.68,140.24,139.03,139.2,6830080.0,0.0,1
2019-10-25,139.53,139.55,138.31,138.52,5669966.0,0.0,1
2019-10-28,137.58,137.58,136.99,137.26,11402050.0,0.0,1
2019-10-29,137.62,137.74,137.17,137.35,5296576.0,0.0,1
2019-10-30,137.77,139.45,137.77,139.36,10914151.0,0.0,1
2019-10-31,140.48,141.68,140.43,141.24,15835800.0,0.0,1
2019-11-01,140.73,141.27,139.79,140.56,11425486.0,0.25,1
2019-11-04,138.97,139.14,138.53,138.71,11134604.0,0.0,1
2019-11-05,137.22,137.44,136.73,137.15,13496331.0,0.0,1
2019-11-06,138.02,138.41,137.34,137.98,9353012.0,0.0,1
2019-11-07,136.35,136.36,134.45,135.48,19214100.0,0.0,1
2019-11-08,135.15,135.95,134.78,134.91,10227217.0,0.0,1
2019-11-11,135.38,135.39,134.64,135.0,4578098.0,0.0,1
2019-11-12,135.28,135.95,134.79,135.62,5773630.0,0.0,1
2019-11-13,136.81,136.96,136.16,136.5,6751842.0,0.0,1
2019-11-14,137.8,138.44,137.67,137.91,10272804.0,0.0,1
2019-11-15,137.48,138.16,137.43,137.76,4657758.0,0.0,1
2019-11-18,138.21,138.61,137.93,138.01,5944030.0,0.0,1
2019-11-19,138.37,139.24,138.37,139.16,7893300.0,0.0,1
2019-11-20,139.91,140.6,139.77,140.6,7909901.0,0.0,1
2019-11-21,139.64,140.08,139.12,139.72,5981899.0,0.0,1
2019-11-22,140.1,140.28,139.68,139.9,4666026.0,0.0,1
2019-11-25,140.3,140.53,140.18,140.31,4157476.0,0.0,1
2019-11-26,141.0,141.31,140.94,141.13,4281650.0,0.0,1
2019-11-27,140.6,140.91,140.42,140.72,4096955.0,0.0,1
2019-11-29,140.62,140.68,139.78,140.42,6251071.0,0.0,1
2019-12-02,138.14,138.67,137.95,138.31,17705004.0,0.0,1
2019-12-03,140.04,141.77,139.93,141.21,13323804.0,0.0,1
2019-12-04,140.34,140.5,139.21,139.8,8588810.0,0.0,1
2019-12-05,138.66,139.44,138.6,139.12,7274024.0,0.0,1
2019-12-06,138.03,139.12,137.86,138.35,7931904.0,0.0,1
2019-12-09,138.99,139.11,138.57,138.65,4155592.0,0.0,1
2019-12-10,139.18,139.35,138.41,138.66,4947745.0,0.0,1
2019-12-11,139.3,140.14,139.23,139.75,6257375.0,0.0,1
2019-12-12,139.19,139.28,136.61,137.45,14868125.0,0.0,1
2019-12-13,138.12,139.61,137.23,139.04,11335349.0,0.0,1
2019-12-16,138.4,138.46,137.43,137.79,9160997.0,0.0,1
2019-12-17,138.21,138.34,137.21,137.6,6179893.0,0.0,1
2019-12-18,137.3,137.45,136.28,136.47,6244828.0,0.0,1
2019-12-19,136.0,136.86,135.76,136.47,6591083.0,0.22,1
2019-12-20,136.13,136.69,135.93,136.65,5455919.0,0.0,1
2019-12-23,136.81,136.97,136.0,136.45,5175177.0,0.0,1
2019-12-24,135.92,137.06,135.89,136.84,4667428.0,0.0,1
2019-12-26,136.91,137.22,136.51,137.17,5290981.0,0.0,1
2019-12-27,137.44,137.63,137.29,137.32,7300695.0,0.0,1
2019-12-30,135.89,136.9,135.66,136.82,7979841.0,0.0,1
2019-12-31,136.21,136.46,135.38,135.48,10707518.0,0.0,1
2020-01-02,136.79,137.53,136.66,137.01,10798137.0,0.0,1
2020-01-03,138.27,139.16,137.88,139.12,12366830.0,0.0,1
2020-01-06,139.69,139.71,138.15,138.33,11370199.0,0.0,1
2020-01-07,138.22,138.47,137.64,137.65,8456431.0,0.0,1
2020-01-08,137.93,138.31,136.32,136.74,10626391.0,0.0,1
2020-01-09,136.0,137.44,135.9,137.22,7412990.0,0.0,1
2020-01-10,137.67,138.47,137.63,138.44,8776937.0,0.0,1
2020-01-13,137.88,138.09,137.39,138.02,5967295.0,0.0,1
2020-01-14,138.18,138.82,138.14,138.73,13921031.0,0.0,1
2020-01-15,139.52,139.76,139.02,139.65,6290520.0,0.0,1
2020-01-16,139.26,139.53,138.74,139.21,6798593.0,0.0,1
2020-01-17,137.58,138.14,137.36,138.02,9693280.0,0.0,1
2020-01-21,138.81,139.65,138.77,139.47,6794885.0,0.0,1
2020-01-22,139.72,140.14,139.59,139.96,6317029.0,0.0,1
2020-01-23,140.84,141.38,140.78,140.94,9747418.0,0.0,1
2020-01-24,141.42,142.55,141.3,142.08,8584952.0,0.0,1
2020-01-27,143.95,144.29,143.5,144.29,10935243.0,0.0,1
2020-01-28,143.93,144.08,142.82,143.16,10612917.0,0.0,1
2020-01-29,143.44,144.7,143.43,144.56,9567654.0,0.0,1
2020-01-30,144.9,145.67,144.29,144.58,14711787.0,0.0,1
2020-01-31,145.17,145.99,145.09,145.9,14538096.0,0.0,1
2020-02-03,144.94,145.76,144.12,145.54,15310744.0,0.0,1
2020-02-04,143.99,144.14,143.06,143.58,11388275.0,0.0,1
2020-02-05,142.3,142.7,141.9,142.01,10782161.0,0.0,1
2020-02-06,142.18,142.88,142.0,142.65,6683128.0,0.0,1
2020-02-07,144.22,144.74,143.87,144.43,11374834.0,0.0,1
2020-02-10,145.1,145.25,144.68,144.83,6699265.0,0.0,1
2020-02-11,144.59,144.72,143.94,144.1,7784102.0,0.0,1
2020-02-12,143.37,143.55,142.99,143.37,5595524.0,0.0,1
2020-02-13,143.44,144.2,143.27,143.92,7883440.0,0.0,1
2020-02-14,144.76,145.08,144.45,144.55,7137363.0,0.0,1
2020-02-18,145.34,146.05,144.92,145.54,6912053.0,0.0,1
2020-02-19,145.12,145.62,144.98,145.53,5707712.0,0.0,1
2020-02-20,146.08,146.94,146.0,146.67,9332916.0,0.0,1
2020-02-21,147.8,148.88,147.65,148.04,13861573.0,0.0,1
2020-02-24,150.83,150.96,150.0,150.25,15929281.0,0.0,1
2020-02-25,150.21,151.76,150.14,151.05,20802922.0,0.0,1
2020-02-26,149.95,151.72,149.58,150.25,22599482.0,0.0,1
2020-02-27,152.7,153.08,150.83,151.88,30687929.0,0.0,1
2020-02-28,154.45,155.98,154.16,155.31,45010774.0,0.0,1
2020-03-02,155.3,156.5,153.76,153.94,28152383.0,0.0,1
2020-03-03,153.81,159.7,152.36,156.33,38608024.0,0.0,1
2020-03-04,156.41,157.35,154.19,154.67,23463690.0,0.0,1
2020-03-05,157.13,158.82,156.81,158.52,17786220.0,0.0,1
2020-03-06,167.3,169.33,164.11,166.77,76288337.0,0.0,1
2020-03-09,179.1,179.7,170.34,171.29,41552819.0,0.0,1
2020-03-10,169.64,172.93,162.03,162.51,37728253.0,0.0,1
2020-03-11,165.43,167.03,155.63,156.53,29594066.0,0.0,1
2020-03-12,163.51,166.36,155.66,157.5,24361836.0,0.0,1
2020-03-13,155.0,158.2,152.19,153.94,19812859.0,0.0,1
2020-03-16,160.38,166.15,157.81,163.91,30496696.0,0.0,1
2020-03-17,163.5,165.63,152.71,152.98,18570872.0,0.0,1
2020-03-18,152.84,154.14,139.01,144.35,46976975.0,0.0,1
2020-03-19,146.95,153.45,145.25,148.28,21175266.0,0.0,1
2020-03-20,153.3,159.43,152.11,159.43,20863060.0,0.0,1
2020-03-23,157.5,166.69,156.57,166.0,19971809.0,0.0,1
2020-03-24,161.25,165.45,160.41,162.91,11948557.0,0.0,1
2020-03-25,163.59,166.68,161.62,162.54,10750564.0,0.0,1
2020-03-26,164.0,165.68,162.27,163.34,10576587.0,0.0,1
2020-03-27,165.52,168.25,164.59,167.7,12550007.0,0.0,1
2020-03-30,168.3,170.11,165.94,166.32,13473205.0,0.0,1
2020-03-31,165.7,166.92,164.56,164.97,11464935.0,0.0,1
2020-04-01,168.48,168.96,166.4,167.04,11334698.0,0.0,1
2020-04-02,168.83,169.22,167.26,168.1,5771227.0,0.0,1
2020-04-03,168.55,170.33,168.14,168.5,6570840.0,0.0,1
2020-04-06,167.0,168.27,166.53,168.06,9434786.0,0.0,1
2020-04-07,164.96,166.42,163.71,166.3,13811848.0,0.0,1
2020-04-08,165.11,166.19,164.13,165.09,10147077.0,0.0,1
2020-04-09,164.28,165.79,163.78,165.39,14260806.0,0.0,1
2020-04-13,164.75,165.71,163.88,163.88,8750297.0,0.0,1
2020-04-14,163.84,164.74,163.48,163.84,9019531.0,0.0,1
2020-04-15,166.8,168.6,166.74,168.18,10027752.0,0.0,1
2020-04-16,169.26,170.32,169.02,170.09,8265414.0,0.0,1
2020-04-17,169.82,170.84,167.27,167.81,8612119.0,0.0,1
2020-04-20,168.44,169.29,167.96,169.16,6462639.0,0.0,1
2020-04-21,171.93,172.15,170.78,171.29,7850725.0,0.0,1
2020-04-22,169.97,170.39,168.7,169.54,6230495.0,0.0,1
2020-04-23,169.87,170.93,169.6,170.44,5968584.0,0.0,1
2020-04-24,169.61,170.84,169.57,170.84,6211579.0,0.0,1
2020-04-27,169.66,169.75,167.44,167.66,9039484.0,0.0,1
2020-04-28,168.55,169.85,168.45,169.59,9905415.0,0.0,1
2020-04-29,169.53,170.26,167.96,168.71,8619566.0,0.0,1
2020-04-30,168.74,169.23,166.71,166.74,11606074.0,0.0,1
2020-05-01,167.5,168.11,166.44,167.95,10209421.0,0.0,1
2020-05-04,167.56,167.68,166.48,167.16,8300923.0,0.0,1
2020-05-05,165.57,166.27,165.27,166.09,7831916.0,0.0,1
2020-05-06,163.23,163.64,162.05,163.41,14721518.0,0.0,1
2020-05-07,163.56,166.37,163.34,166.14,9165455.0,0.0,1
2020-05-08,164.49,165.4,163.68,163.98,8130474.0,0.0,1
2020-05-11,163.66,164.22,162.1,162.7,8713747.0,0.0,1
2020-05-12,163.16,164.93,163.13,164.37,10057348.0,0.0,1
2020-05-13,165.09,166.29,164.83,165.52,13305576.0,0.0,1
2020-05-14,167.32,168.15,167.05,167.14,10080361.0,0.0,1
2020-05-15,168.3,168.49,166.33,166.71,7225634.0,0.0,1
2020-05-18,164.93,165.06,162.42,163.05,10073986.0,0.0,1
2020-05-19,162.52,163.7,162.48,163.66,8638577.0,0.0,1
